county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,lat,lng
san benito,2020-05,19.0,0.0,19.0,775.0,9.0,0.0,38.0,26.1298,-97.644
san benito,2020-06,1.0,0.0,1.0,750.0,0.0,0.0,42.0,26.1298,-97.644
san benito,2020-07,82.0,1.0,83.0,775.0,15.0,1.0,30.0,26.1298,-97.644
san benito,2020-08,163.0,2.0,165.0,775.0,46.0,0.0,39.0,26.1298,-97.644
san benito,2020-09,50.0,0.0,50.0,750.0,24.0,0.0,50.0,26.1298,-97.644
san benito,2020-10,4.0,0.0,4.0,900.0,4.0,0.0,81.0,26.1298,-97.644
san benito,2020-11,73.0,0.0,73.0,801.0,37.0,0.0,35.0,26.1298,-97.644
san benito,2020-12,346.0,0.0,346.0,775.0,86.0,0.0,0.0,26.1298,-97.644
san benito,2021-01,466.0,0.0,466.0,775.0,167.0,0.0,2.0,26.1298,-97.644
san benito,2021-02,266.0,0.0,266.0,700.0,91.0,0.0,3.0,26.1298,-97.644
san benito,2021-03,35.0,0.0,35.0,775.0,16.0,0.0,22.0,26.1298,-97.644
san benito,2021-04,51.0,2.0,53.0,749.0,22.0,0.0,21.0,26.1298,-97.644
san benito,2021-05,10.0,0.0,10.0,775.0,7.0,0.0,40.0,26.1298,-97.644
san benito,2021-06,20.0,0.0,20.0,750.0,4.0,0.0,14.0,26.1298,-97.644
san benito,2021-07,26.0,1.0,27.0,775.0,9.0,0.0,29.0,26.1298,-97.644
san benito,2021-08,153.0,0.0,153.0,775.0,53.0,0.0,16.0,26.1298,-97.644
san benito,2021-09,157.0,0.0,157.0,750.0,70.0,0.0,9.0,26.1298,-97.644
san benito,2021-10,128.0,0.0,128.0,775.0,55.0,0.0,19.0,26.1298,-97.644
san benito,2021-11,74.0,0.0,74.0,750.0,19.0,0.0,24.0,26.1298,-97.644
san benito,2021-12,151.0,0.0,151.0,776.0,76.0,0.0,11.0,26.1298,-97.644
san benito,2022-01,228.0,0.0,228.0,775.0,90.0,0.0,4.0,26.1298,-97.644
san benito,2022-02,136.0,0.0,136.0,700.0,74.0,0.0,13.0,26.1298,-97.644
san benito,2022-03,32.0,1.0,33.0,775.0,32.0,1.0,10.0,26.1298,-97.644
san benito,2022-04,0.0,0.0,0.0,750.0,0.0,0.0,21.0,26.1298,-97.644
san benito,2022-05,12.0,0.0,12.0,775.0,2.0,0.0,21.0,26.1298,-97.644
san benito,2022-06,49.0,0.0,49.0,750.0,32.0,0.0,10.0,26.1298,-97.644
san benito,2022-07,35.0,0.0,35.0,775.0,4.0,0.0,19.0,26.1298,-97.644
san benito,2022-08,57.0,0.0,57.0,775.0,13.0,0.0,7.0,26.1298,-97.644
san benito,2022-09,42.0,0.0,42.0,750.0,25.0,0.0,16.0,26.1298,-97.644
san benito,2022-10,40.0,0.0,40.0,775.0,11.0,0.0,16.0,26.1298,-97.644
san benito,2022-11,30.0,0.0,30.0,750.0,1.0,0.0,19.0,26.1298,-97.644
san benito,2022-12,123.0,0.0,123.0,775.0,46.0,0.0,7.0,26.1298,-97.644
san benito,2023-01,29.0,0.0,29.0,775.0,15.0,0.0,46.0,26.1298,-97.644
san benito,2023-02,45.0,0.0,45.0,700.0,0.0,0.0,63.0,26.1298,-97.644
san benito,2023-03,24.0,0.0,24.0,776.0,4.0,0.0,72.0,26.1298,-97.644
san benito,2023-04,19.0,0.0,19.0,750.0,0.0,0.0,36.0,26.1298,-97.644
san benito,2023-05,19.0,0.0,19.0,250.0,1.0,0.0,69.0,26.1298,-97.644
san benito,2023-06,14.0,-2.0,12.0,0.0,0.0,0.0,119.0,26.1298,-97.644
san benito,2023-07,5.0,-5.0,0.0,0.0,0.0,0.0,94.0,26.1298,-97.644
san benito,2023-08,9.0,-9.0,0.0,0.0,1.0,0.0,62.0,26.1298,-97.644
san benito,2023-09,2.0,-2.0,0.0,0.0,0.0,0.0,11.0,26.1298,-97.644
san bernardino,2020-03,182.0,533.0,0.0,0.0,79.0,101.0,194.0,34.1416,-117.2943
san bernardino,2020-04,4450.0,4971.0,2726.0,41974.0,1672.0,1045.0,3901.0,34.1416,-117.2943
san bernardino,2020-05,4395.0,2785.0,7180.0,146536.0,1612.0,460.0,5645.0,34.1416,-117.2943
san bernardino,2020-06,7427.0,2302.0,9729.0,144630.0,2709.0,416.0,4324.0,34.1416,-117.2943
san bernardino,2020-07,17449.0,2646.0,20095.0,143208.0,5389.0,324.0,4633.0,34.1416,-117.2943
san bernardino,2020-08,13234.0,2148.0,15382.0,119018.0,4226.0,269.0,4593.0,34.1416,-117.2943
san bernardino,2020-09,5750.0,1561.0,7311.0,115027.0,1910.0,213.0,4743.0,34.1416,-117.2943
san bernardino,2020-10,6276.0,1460.0,7736.0,121064.0,1380.0,233.0,4516.0,34.1416,-117.2943
san bernardino,2020-11,13175.0,1721.0,14896.0,121373.0,3275.0,253.0,2770.0,34.1416,-117.2943
san bernardino,2020-12,42058.0,2971.0,45029.0,125890.0,8612.0,217.0,1619.0,34.1416,-117.2943
san bernardino,2021-01,46378.0,2053.0,48431.0,117141.0,9996.0,200.0,1624.0,34.1416,-117.2943
san bernardino,2021-02,17062.0,1239.0,18301.0,100088.0,4443.0,181.0,2341.0,34.1416,-117.2943
san bernardino,2021-03,5828.0,753.0,6581.0,108810.0,1376.0,95.0,4377.0,34.1416,-117.2943
san bernardino,2021-04,2862.0,534.0,3396.0,106571.0,636.0,68.0,4698.0,34.1416,-117.2943
san bernardino,2021-05,2170.0,338.0,2508.0,110275.0,617.0,60.0,5024.0,34.1416,-117.2943
san bernardino,2021-06,1852.0,342.0,2194.0,106327.0,538.0,76.0,4547.0,34.1416,-117.2943
san bernardino,2021-07,4683.0,434.0,5117.0,111123.0,964.0,62.0,4588.0,34.1416,-117.2943
san bernardino,2021-08,15173.0,748.0,15921.0,112204.0,3680.0,164.0,3713.0,34.1416,-117.2943
san bernardino,2021-09,13448.0,804.0,14252.0,109670.0,3995.0,66.0,3746.0,34.1416,-117.2943
san bernardino,2021-10,8342.0,498.0,8840.0,113636.0,2543.0,56.0,4218.0,34.1416,-117.2943
san bernardino,2021-11,9245.0,596.0,9841.0,110730.0,2726.0,107.0,4291.0,34.1416,-117.2943
san bernardino,2021-12,12796.0,781.0,13577.0,114017.0,3318.0,94.0,3892.0,34.1416,-117.2943
san bernardino,2022-01,31895.0,1086.0,32981.0,114619.0,6235.0,115.0,3020.0,34.1416,-117.2943
san bernardino,2022-02,13875.0,473.0,14348.0,103461.0,3264.0,58.0,3721.0,34.1416,-117.2943
san bernardino,2022-03,3269.0,236.0,3505.0,113846.0,1006.0,28.0,4952.0,34.1416,-117.2943
san bernardino,2022-04,1151.0,249.0,1400.0,109867.0,249.0,31.0,5666.0,34.1416,-117.2943
san bernardino,2022-05,1555.0,187.0,1742.0,114520.0,228.0,17.0,5672.0,34.1416,-117.2943
san bernardino,2022-06,3437.0,213.0,3650.0,109726.0,536.0,17.0,4942.0,34.1416,-117.2943
san bernardino,2022-07,6648.0,226.0,6874.0,112621.0,806.0,34.0,4936.0,34.1416,-117.2943
san bernardino,2022-08,5665.0,208.0,5873.0,111008.0,627.0,31.0,4722.0,34.1416,-117.2943
san bernardino,2022-09,3454.0,134.0,3588.0,103873.0,589.0,16.0,4637.0,34.1416,-117.2943
san bernardino,2022-10,2350.0,85.0,2435.0,110415.0,333.0,5.0,4633.0,34.1416,-117.2943
san bernardino,2022-11,3262.0,188.0,3450.0,107596.0,505.0,10.0,4535.0,34.1416,-117.2943
san bernardino,2022-12,7180.0,164.0,7344.0,110998.0,1017.0,8.0,4571.0,34.1416,-117.2943
san bernardino,2023-01,5820.0,162.0,5982.0,111967.0,977.0,6.0,4626.0,34.1416,-117.2943
san bernardino,2023-02,4050.0,107.0,4157.0,101233.0,580.0,23.0,3916.0,34.1416,-117.2943
san bernardino,2023-03,3312.0,95.0,3407.0,111783.0,536.0,8.0,4752.0,34.1416,-117.2943
san bernardino,2023-04,2278.0,95.0,2373.0,107864.0,400.0,10.0,5247.0,34.1416,-117.2943
san bernardino,2023-05,1410.0,125.0,1535.0,81192.0,239.0,4.0,7525.0,34.1416,-117.2943
san bernardino,2023-06,883.0,-71.0,812.0,63636.0,148.0,0.0,8507.0,34.1416,-117.2943
san bernardino,2023-07,846.0,-93.0,753.0,61586.0,130.0,0.0,8725.0,34.1416,-117.2943
san bernardino,2023-08,1678.0,-410.0,1268.0,65154.0,202.0,0.0,8731.0,34.1416,-117.2943
san bernardino,2023-09,1244.0,-240.0,1004.0,33176.0,181.0,0.0,4472.0,34.1416,-117.2943
san diego,2020-03,431.0,1095.0,0.0,0.0,226.0,109.0,650.0,32.8313,-117.1222
san diego,2020-04,6891.0,3949.0,3439.0,53164.0,2919.0,631.0,7224.0,32.8313,-117.1222
san diego,2020-05,9826.0,2011.0,11837.0,187900.0,4187.0,390.0,10542.0,32.8313,-117.1222
san diego,2020-06,9255.0,2034.0,11289.0,183979.0,4184.0,473.0,9642.0,32.8313,-117.1222
san diego,2020-07,11775.0,2575.0,14350.0,196739.0,4351.0,469.0,9703.0,32.8313,-117.1222
san diego,2020-08,7698.0,2165.0,9863.0,199197.0,2830.0,463.0,9435.0,32.8313,-117.1222
san diego,2020-09,6310.0,1710.0,8020.0,199667.0,2269.0,353.0,9070.0,32.8313,-117.1222
san diego,2020-10,5996.0,1529.0,7525.0,212425.0,2056.0,308.0,9396.0,32.8313,-117.1222
san diego,2020-11,11721.0,1490.0,13211.0,206724.0,3555.0,279.0,7633.0,32.8313,-117.1222
san diego,2020-12,34793.0,1681.0,36474.0,211031.0,9228.0,220.0,5904.0,32.8313,-117.1222
san diego,2021-01,48276.0,1868.0,50144.0,203469.0,12569.0,262.0,5009.0,32.8313,-117.1222
san diego,2021-02,22987.0,1131.0,24118.0,181447.0,7219.0,228.0,5415.0,32.8313,-117.1222
san diego,2021-03,8739.0,704.0,9443.0,200441.0,2886.0,160.0,8429.0,32.8313,-117.1222
san diego,2021-04,4970.0,559.0,5529.0,193447.0,1506.0,94.0,8082.0,32.8313,-117.1222
san diego,2021-05,4038.0,409.0,4447.0,201015.0,1273.0,65.0,7076.0,32.8313,-117.1222
san diego,2021-06,2169.0,325.0,2494.0,193878.0,769.0,65.0,8162.0,32.8313,-117.1222
san diego,2021-07,5085.0,471.0,5556.0,200649.0,1130.0,61.0,7427.0,32.8313,-117.1222
san diego,2021-08,17015.0,684.0,17699.0,201240.0,4116.0,88.0,6016.0,32.8313,-117.1222
san diego,2021-09,14876.0,548.0,15424.0,195140.0,4710.0,61.0,5906.0,32.8313,-117.1222
san diego,2021-10,8805.0,446.0,9251.0,201199.0,2613.0,65.0,6436.0,32.8313,-117.1222
san diego,2021-11,8005.0,444.0,8449.0,194790.0,2400.0,54.0,6278.0,32.8313,-117.1222
san diego,2021-12,11156.0,528.0,11684.0,201503.0,2878.0,72.0,5881.0,32.8313,-117.1222
san diego,2022-01,34178.0,920.0,35098.0,202599.0,5750.0,112.0,5352.0,32.8313,-117.1222
san diego,2022-02,20525.0,559.0,21084.0,182873.0,3885.0,38.0,5224.0,32.8313,-117.1222
san diego,2022-03,7045.0,395.0,7440.0,201488.0,1410.0,20.0,7278.0,32.8313,-117.1222
san diego,2022-04,3184.0,391.0,3575.0,195464.0,597.0,35.0,7473.0,32.8313,-117.1222
san diego,2022-05,4051.0,363.0,4414.0,203907.0,606.0,32.0,7753.0,32.8313,-117.1222
san diego,2022-06,7088.0,371.0,7459.0,195963.0,722.0,27.0,7658.0,32.8313,-117.1222
san diego,2022-07,12495.0,459.0,12954.0,202700.0,1417.0,40.0,7480.0,32.8313,-117.1222
san diego,2022-08,9936.0,427.0,10363.0,198247.0,1021.0,21.0,8030.0,32.8313,-117.1222
san diego,2022-09,6386.0,408.0,6794.0,194577.0,704.0,36.0,7326.0,32.8313,-117.1222
san diego,2022-10,4354.0,380.0,4734.0,201755.0,657.0,35.0,7868.0,32.8313,-117.1222
san diego,2022-11,5545.0,491.0,6036.0,195905.0,711.0,34.0,7202.0,32.8313,-117.1222
san diego,2022-12,11855.0,636.0,12491.0,203630.0,1288.0,38.0,7168.0,32.8313,-117.1222
san diego,2023-01,10883.0,358.0,11241.0,203837.0,1226.0,19.0,7246.0,32.8313,-117.1222
san diego,2023-02,7086.0,339.0,7425.0,181859.0,758.0,16.0,6090.0,32.8313,-117.1222
san diego,2023-03,5335.0,321.0,5656.0,201203.0,450.0,23.0,7083.0,32.8313,-117.1222
san diego,2023-04,3691.0,420.0,4111.0,194962.0,469.0,29.0,7441.0,32.8313,-117.1222
san diego,2023-05,2477.0,4435.0,6912.0,124911.0,237.0,4.0,11347.0,32.8313,-117.1222
san diego,2023-06,1812.0,2411.0,4223.0,81355.0,165.0,0.0,11983.0,32.8313,-117.1222
san diego,2023-07,1921.0,1508.0,3429.0,80558.0,231.0,0.0,11080.0,32.8313,-117.1222
san diego,2023-08,4081.0,1656.0,5737.0,82182.0,288.0,0.0,11689.0,32.8313,-117.1222
san diego,2023-09,2743.0,679.0,3422.0,42487.0,199.0,0.0,5932.0,32.8313,-117.1222
san francisco,2020-03,192.0,262.0,0.0,0.0,79.0,35.0,242.0,37.7558,-122.4449
san francisco,2020-04,2402.0,1382.0,1007.0,13219.0,908.0,231.0,2528.0,37.7558,-122.4449
san francisco,2020-05,1779.0,881.0,2660.0,78317.0,699.0,205.0,3070.0,37.7558,-122.4449
san francisco,2020-06,1264.0,427.0,1691.0,78784.0,439.0,79.0,3168.0,37.7558,-122.4449
san francisco,2020-07,2703.0,505.0,3208.0,75780.0,933.0,47.0,3032.0,37.7558,-122.4449
san francisco,2020-08,2723.0,524.0,3247.0,56349.0,1029.0,97.0,1972.0,37.7558,-122.4449
san francisco,2020-09,1943.0,353.0,2296.0,55258.0,618.0,101.0,2014.0,37.7558,-122.4449
san francisco,2020-10,1027.0,161.0,1188.0,57869.0,304.0,42.0,2242.0,37.7558,-122.4449
san francisco,2020-11,1422.0,122.0,1544.0,55809.0,400.0,35.0,1934.0,37.7558,-122.4449
san francisco,2020-12,4508.0,175.0,4683.0,59381.0,1248.0,27.0,1759.0,37.7558,-122.4449
san francisco,2021-01,6807.0,195.0,7002.0,64708.0,1766.0,56.0,1734.0,37.7558,-122.4449
san francisco,2021-02,3407.0,134.0,3541.0,59245.0,1007.0,19.0,2149.0,37.7558,-122.4449
san francisco,2021-03,1341.0,218.0,1559.0,66162.0,414.0,20.0,2598.0,37.7558,-122.4449
san francisco,2021-04,723.0,174.0,897.0,63909.0,233.0,51.0,2669.0,37.7558,-122.4449
san francisco,2021-05,496.0,182.0,678.0,66340.0,159.0,43.0,2920.0,37.7558,-122.4449
san francisco,2021-06,461.0,152.0,613.0,64538.0,128.0,21.0,3077.0,37.7558,-122.4449
san francisco,2021-07,1163.0,226.0,1389.0,66563.0,399.0,33.0,2931.0,37.7558,-122.4449
san francisco,2021-08,3385.0,196.0,3581.0,66685.0,1122.0,22.0,2641.0,37.7558,-122.4449
san francisco,2021-09,2349.0,162.0,2511.0,64335.0,751.0,12.0,2255.0,37.7558,-122.4449
san francisco,2021-10,1630.0,173.0,1803.0,66610.0,497.0,12.0,2492.0,37.7558,-122.4449
san francisco,2021-11,883.0,169.0,1052.0,63281.0,342.0,32.0,2406.0,37.7558,-122.4449
san francisco,2021-12,1275.0,255.0,1530.0,67106.0,369.0,33.0,2745.0,37.7558,-122.4449
san francisco,2022-01,6777.0,274.0,7051.0,66835.0,1110.0,36.0,2404.0,37.7558,-122.4449
san francisco,2022-02,4728.0,259.0,4987.0,60564.0,973.0,28.0,2239.0,37.7558,-122.4449
san francisco,2022-03,1491.0,201.0,1692.0,66945.0,236.0,29.0,2774.0,37.7558,-122.4449
san francisco,2022-04,876.0,262.0,1138.0,64800.0,107.0,39.0,2714.0,37.7558,-122.4449
san francisco,2022-05,2287.0,169.0,2456.0,66243.0,277.0,11.0,2643.0,37.7558,-122.4449
san francisco,2022-06,2905.0,316.0,3221.0,64370.0,466.0,20.0,2797.0,37.7558,-122.4449
san francisco,2022-07,4078.0,237.0,4315.0,66551.0,711.0,38.0,2870.0,37.7558,-122.4449
san francisco,2022-08,3243.0,231.0,3474.0,64934.0,439.0,27.0,2790.0,37.7558,-122.4449
san francisco,2022-09,1840.0,241.0,2081.0,64444.0,285.0,24.0,2127.0,37.7558,-122.4449
san francisco,2022-10,1576.0,308.0,1884.0,66962.0,251.0,24.0,2475.0,37.7558,-122.4449
san francisco,2022-11,1887.0,416.0,2303.0,65248.0,214.0,39.0,2201.0,37.7558,-122.4449
san francisco,2022-12,3268.0,422.0,3690.0,66973.0,393.0,35.0,1863.0,37.7558,-122.4449
san francisco,2023-01,2454.0,353.0,2807.0,66702.0,337.0,33.0,2188.0,37.7558,-122.4449
san francisco,2023-02,1964.0,390.0,2354.0,60358.0,150.0,48.0,1792.0,37.7558,-122.4449
san francisco,2023-03,2253.0,442.0,2695.0,66851.0,280.0,32.0,2264.0,37.7558,-122.4449
san francisco,2023-04,1518.0,211.0,1729.0,64595.0,198.0,33.0,2351.0,37.7558,-122.4449
san francisco,2023-05,1262.0,165.0,1427.0,39281.0,134.0,5.0,2673.0,37.7558,-122.4449
san francisco,2023-06,1130.0,-114.0,1016.0,27285.0,143.0,0.0,3004.0,37.7558,-122.4449
san francisco,2023-07,1137.0,-482.0,655.0,28223.0,109.0,0.0,3124.0,37.7558,-122.4449
san francisco,2023-08,1375.0,-735.0,640.0,28337.0,149.0,0.0,2972.0,37.7558,-122.4449
san francisco,2023-09,803.0,-403.0,400.0,14696.0,96.0,0.0,1484.0,37.7558,-122.4449
san joaquin,2020-03,106.0,119.0,0.0,0.0,27.0,11.0,88.0,36.6057,-120.1897
san joaquin,2020-04,836.0,703.0,481.0,10146.0,385.0,153.0,702.0,36.6057,-120.1897
san joaquin,2020-05,418.0,731.0,1149.0,41607.0,149.0,223.0,741.0,36.6057,-120.1897
san joaquin,2020-06,1942.0,818.0,2760.0,41418.0,599.0,121.0,954.0,36.6057,-120.1897
san joaquin,2020-07,6177.0,1274.0,7451.0,40635.0,1784.0,189.0,1056.0,36.6057,-120.1897
san joaquin,2020-08,4817.0,764.0,5581.0,31255.0,1588.0,110.0,907.0,36.6057,-120.1897
san joaquin,2020-09,1943.0,428.0,2371.0,30128.0,735.0,55.0,1326.0,36.6057,-120.1897
san joaquin,2020-10,874.0,291.0,1165.0,31161.0,222.0,42.0,1410.0,36.6057,-120.1897
san joaquin,2020-11,2361.0,209.0,2570.0,30821.0,589.0,62.0,874.0,36.6057,-120.1897
san joaquin,2020-12,8473.0,318.0,8791.0,29918.0,2072.0,58.0,227.0,36.6057,-120.1897
san joaquin,2021-01,9077.0,319.0,9396.0,28336.0,2534.0,18.0,200.0,36.6057,-120.1897
san joaquin,2021-02,4208.0,312.0,4520.0,25182.0,1486.0,57.0,213.0,36.6057,-120.1897
san joaquin,2021-03,2187.0,267.0,2454.0,27501.0,701.0,65.0,292.0,36.6057,-120.1897
san joaquin,2021-04,1563.0,252.0,1815.0,26512.0,438.0,30.0,236.0,36.6057,-120.1897
san joaquin,2021-05,1146.0,199.0,1345.0,27276.0,397.0,28.0,329.0,36.6057,-120.1897
san joaquin,2021-06,948.0,175.0,1123.0,26679.0,272.0,19.0,445.0,36.6057,-120.1897
san joaquin,2021-07,1585.0,216.0,1801.0,28440.0,432.0,16.0,362.0,36.6057,-120.1897
san joaquin,2021-08,6250.0,199.0,6449.0,29330.0,1560.0,27.0,168.0,36.6057,-120.1897
san joaquin,2021-09,6897.0,233.0,7130.0,28648.0,2207.0,13.0,181.0,36.6057,-120.1897
san joaquin,2021-10,3450.0,188.0,3638.0,29208.0,1259.0,31.0,339.0,36.6057,-120.1897
san joaquin,2021-11,2679.0,176.0,2855.0,28065.0,814.0,8.0,280.0,36.6057,-120.1897
san joaquin,2021-12,2399.0,107.0,2506.0,29451.0,817.0,13.0,416.0,36.6057,-120.1897
san joaquin,2022-01,7207.0,212.0,7419.0,30140.0,1636.0,27.0,241.0,36.6057,-120.1897
san joaquin,2022-02,4937.0,136.0,5073.0,26466.0,1343.0,14.0,152.0,36.6057,-120.1897
san joaquin,2022-03,1205.0,147.0,1352.0,28698.0,333.0,11.0,397.0,36.6057,-120.1897
san joaquin,2022-04,419.0,152.0,571.0,27091.0,129.0,18.0,601.0,36.6057,-120.1897
san joaquin,2022-05,664.0,118.0,782.0,27998.0,115.0,14.0,787.0,36.6057,-120.1897
san joaquin,2022-06,1365.0,144.0,1509.0,26886.0,194.0,21.0,488.0,36.6057,-120.1897
san joaquin,2022-07,2195.0,142.0,2337.0,28946.0,293.0,41.0,376.0,36.6057,-120.1897
san joaquin,2022-08,1965.0,160.0,2125.0,28678.0,278.0,40.0,575.0,36.6057,-120.1897
san joaquin,2022-09,1208.0,92.0,1300.0,27620.0,180.0,16.0,683.0,36.6057,-120.1897
san joaquin,2022-10,725.0,98.0,823.0,28419.0,145.0,18.0,477.0,36.6057,-120.1897
san joaquin,2022-11,1029.0,140.0,1169.0,27895.0,138.0,19.0,415.0,36.6057,-120.1897
san joaquin,2022-12,2447.0,201.0,2648.0,28300.0,410.0,24.0,289.0,36.6057,-120.1897
san joaquin,2023-01,1705.0,202.0,1907.0,28504.0,293.0,28.0,351.0,36.6057,-120.1897
san joaquin,2023-02,1099.0,159.0,1258.0,25308.0,118.0,27.0,320.0,36.6057,-120.1897
san joaquin,2023-03,1307.0,112.0,1419.0,27973.0,181.0,24.0,463.0,36.6057,-120.1897
san joaquin,2023-04,859.0,48.0,907.0,26933.0,129.0,4.0,435.0,36.6057,-120.1897
san joaquin,2023-05,469.0,39.0,508.0,11420.0,68.0,0.0,962.0,36.6057,-120.1897
san joaquin,2023-06,415.0,-113.0,302.0,3295.0,87.0,0.0,1084.0,36.6057,-120.1897
san joaquin,2023-07,328.0,-100.0,228.0,3449.0,59.0,0.0,822.0,36.6057,-120.1897
san joaquin,2023-08,607.0,-390.0,217.0,3390.0,112.0,0.0,1043.0,36.6057,-120.1897
san joaquin,2023-09,443.0,-353.0,90.0,1744.0,100.0,0.0,518.0,36.6057,-120.1897
san luis obispo,2020-03,19.0,38.0,0.0,0.0,9.0,14.0,2860.0,35.2669,-120.669
san luis obispo,2020-04,75.0,204.0,63.0,4814.0,67.0,97.0,4564.0,35.2669,-120.669
san luis obispo,2020-05,72.0,102.0,174.0,15607.0,49.0,37.0,712.0,35.2669,-120.669
san luis obispo,2020-06,130.0,89.0,219.0,13744.0,67.0,20.0,844.0,35.2669,-120.669
san luis obispo,2020-07,350.0,126.0,476.0,14372.0,124.0,14.0,1001.0,35.2669,-120.669
san luis obispo,2020-08,445.0,96.0,541.0,14072.0,143.0,8.0,631.0,35.2669,-120.669
san luis obispo,2020-09,206.0,44.0,250.0,13530.0,83.0,7.0,703.0,35.2669,-120.669
san luis obispo,2020-10,122.0,22.0,144.0,13993.0,20.0,1.0,829.0,35.2669,-120.669
san luis obispo,2020-11,252.0,27.0,279.0,13800.0,58.0,4.0,771.0,35.2669,-120.669
san luis obispo,2020-12,1045.0,32.0,1077.0,14260.0,237.0,1.0,665.0,35.2669,-120.669
san luis obispo,2021-01,1604.0,30.0,1634.0,14154.0,363.0,3.0,586.0,35.2669,-120.669
san luis obispo,2021-02,769.0,29.0,798.0,12880.0,160.0,3.0,555.0,35.2669,-120.669
san luis obispo,2021-03,251.0,27.0,278.0,14260.0,27.0,2.0,730.0,35.2669,-120.669
san luis obispo,2021-04,126.0,15.0,141.0,13548.0,5.0,3.0,751.0,35.2669,-120.669
san luis obispo,2021-05,78.0,7.0,85.0,14260.0,5.0,0.0,687.0,35.2669,-120.669
san luis obispo,2021-06,114.0,6.0,120.0,13800.0,26.0,0.0,616.0,35.2669,-120.669
san luis obispo,2021-07,151.0,14.0,165.0,14249.0,22.0,2.0,597.0,35.2669,-120.669
san luis obispo,2021-08,1016.0,32.0,1048.0,14163.0,223.0,9.0,410.0,35.2669,-120.669
san luis obispo,2021-09,1213.0,28.0,1241.0,13238.0,262.0,1.0,368.0,35.2669,-120.669
san luis obispo,2021-10,558.0,17.0,575.0,13705.0,91.0,3.0,449.0,35.2669,-120.669
san luis obispo,2021-11,361.0,14.0,375.0,13189.0,99.0,0.0,541.0,35.2669,-120.669
san luis obispo,2021-12,490.0,7.0,497.0,13624.0,168.0,1.0,530.0,35.2669,-120.669
san luis obispo,2022-01,1408.0,27.0,1435.0,13821.0,275.0,3.0,471.0,35.2669,-120.669
san luis obispo,2022-02,794.0,8.0,802.0,12346.0,148.0,0.0,462.0,35.2669,-120.669
san luis obispo,2022-03,190.0,6.0,196.0,13733.0,24.0,0.0,566.0,35.2669,-120.669
san luis obispo,2022-04,106.0,3.0,109.0,13173.0,6.0,0.0,597.0,35.2669,-120.669
san luis obispo,2022-05,194.0,12.0,206.0,13600.0,5.0,1.0,572.0,35.2669,-120.669
san luis obispo,2022-06,675.0,23.0,698.0,13108.0,6.0,2.0,557.0,35.2669,-120.669
san luis obispo,2022-07,590.0,23.0,613.0,13600.0,22.0,5.0,609.0,35.2669,-120.669
san luis obispo,2022-08,522.0,21.0,543.0,13634.0,25.0,3.0,620.0,35.2669,-120.669
san luis obispo,2022-09,262.0,6.0,268.0,13138.0,20.0,1.0,632.0,35.2669,-120.669
san luis obispo,2022-10,111.0,5.0,116.0,13626.0,7.0,0.0,660.0,35.2669,-120.669
san luis obispo,2022-11,206.0,10.0,216.0,13212.0,32.0,2.0,575.0,35.2669,-120.669
san luis obispo,2022-12,453.0,19.0,472.0,13765.0,11.0,3.0,570.0,35.2669,-120.669
san luis obispo,2023-01,381.0,15.0,396.0,13877.0,24.0,0.0,638.0,35.2669,-120.669
san luis obispo,2023-02,261.0,11.0,272.0,12621.0,6.0,0.0,571.0,35.2669,-120.669
san luis obispo,2023-03,245.0,10.0,255.0,13923.0,0.0,0.0,625.0,35.2669,-120.669
san luis obispo,2023-04,188.0,2.0,190.0,13353.0,4.0,0.0,631.0,35.2669,-120.669
san luis obispo,2023-05,172.0,12.0,184.0,4383.0,1.0,0.0,1036.0,35.2669,-120.669
san luis obispo,2023-06,134.0,6.0,140.0,0.0,3.0,0.0,1193.0,35.2669,-120.669
san luis obispo,2023-07,77.0,-16.0,61.0,84.0,0.0,0.0,1252.0,35.2669,-120.669
san luis obispo,2023-08,155.0,-31.0,124.0,71.0,2.0,0.0,1263.0,35.2669,-120.669
san luis obispo,2023-09,81.0,-32.0,49.0,0.0,1.0,0.0,668.0,35.2669,-120.669
san mateo,2020-03,162.0,90.0,0.0,0.0,52.0,26.0,112.0,37.5522,-122.3121
san mateo,2020-04,1669.0,563.0,684.0,6564.0,562.0,95.0,1065.0,37.5522,-122.3121
san mateo,2020-05,1188.0,565.0,1753.0,32752.0,417.0,95.0,1307.0,37.5522,-122.3121
san mateo,2020-06,789.0,284.0,1073.0,32728.0,263.0,35.0,1557.0,37.5522,-122.3121
san mateo,2020-07,1816.0,369.0,2185.0,29662.0,494.0,52.0,1390.0,37.5522,-122.3121
san mateo,2020-08,1573.0,390.0,1963.0,21314.0,438.0,57.0,819.0,37.5522,-122.3121
san mateo,2020-09,1073.0,381.0,1454.0,20858.0,329.0,93.0,852.0,37.5522,-122.3121
san mateo,2020-10,737.0,278.0,1015.0,21504.0,198.0,38.0,948.0,37.5522,-122.3121
san mateo,2020-11,886.0,240.0,1126.0,21502.0,180.0,23.0,1043.0,37.5522,-122.3121
san mateo,2020-12,3688.0,279.0,3967.0,23019.0,867.0,35.0,986.0,37.5522,-122.3121
san mateo,2021-01,5368.0,279.0,5647.0,23091.0,1196.0,20.0,500.0,37.5522,-122.3121
